country,country_code,longitude,latitude,PC1,PC2
Italy,IT,12.5,42.0,-0.0594,-0.0272
Italy,IT,12.5,42.0,-0.0459,0.0464
Italy,IT,12.5,42.0,-0.0182,0.0012
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0226,0.0446
Swiss-French,CH,6.15,46.2,0.0071,-0.0006
Swiss-French,CH,6.15,46.2,0.0063,0.0041
Swiss-German,CH,8.55,47.36,0.0113,-0.0004
Swiss-French,CH,6.15,46.2,0.0021,0.0057
Swiss-Italian,CH,8.95,46.0,-0.0165,-0.0084
Italy,IT,12.5,42.0,-0.0494,-0.0178
Belgium,BE,4.61479191810973,50.6615342351454,0.0203,-0.0107
Italy,IT,12.5,42.0,-0.0431,-0.0197
Spain,ES,-3.56611484727657,40.3287080082217,-0.0231,0.0577
Spain,ES,-3.56611484727657,40.3287080082217,-0.0155,0.0175
France,FR,2.39432767075193,46.6058680055316,0.0007,0.0268
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0203,0.0397
Swiss-French,CH,6.15,46.2,0.0082,0.0102
Swiss-French,CH,6.15,46.2,0.0104,-0.0029
Italy,IT,12.5,42.0,-0.0433,-0.0087
Spain,ES,-3.56611484727657,40.3287080082217,-0.0194,0.0434
Belgium,BE,4.61479191810973,50.6615342351454,0.0165,0.0019
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0156,0.0423
Swiss-French,CH,6.15,46.2,0.0097,0.0037
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0199,0.0387
Belgium,BE,4.61479191810973,50.6615342351454,0.0213,-0.0039
Italy,IT,12.5,42.0,-0.0428,-0.021
Italy,IT,12.5,42.0,-0.0433,-0.0223
Swiss-French,CH,6.15,46.2,0.0074,0.0078
Italy,IT,12.5,42.0,-0.0434,-0.0139
Germany,DE,10.3589016293772,51.0835556416166,0.018,-0.0109
Swiss-German,CH,8.55,47.36,0.0083,-0.0113
Swiss-French,CH,6.15,46.2,0.0046,-0.0009
Swiss-German,CH,8.55,47.36,0.0094,-0.0081
Belgium,BE,4.61479191810973,50.6615342351454,0.006,-0.0023
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0189,0.0304
Italy,IT,12.5,42.0,-0.0463,-0.0061
Swiss-German,CH,8.55,47.36,0.0184,0.0005
Swiss-French,CH,6.15,46.2,0.0071,-0.0025
Italy,IT,12.5,42.0,-0.0496,-0.0273
Austria,AT,14.1174253717318,47.59249681831,0.0084,-0.0273
Swiss-German,CH,8.55,47.36,0.0137,-0.0158
Italy,IT,12.5,42.0,-0.049,-0.0221
Spain,ES,-3.56611484727657,40.3287080082217,-0.0126,0.042
Swiss-German,CH,8.55,47.36,0.0125,0.0031
France,FR,2.39432767075193,46.6058680055316,-0.0097,0.0001
Italy,IT,12.5,42.0,-0.0079,0.0016
France,FR,2.39432767075193,46.6058680055316,0.006,0.0143
Germany,DE,10.3589016293772,51.0835556416166,0.0182,-0.0086
Italy,IT,12.5,42.0,-0.0273,-0.0051
Belgium,BE,4.61479191810973,50.6615342351454,0.0154,-0.0016
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0231,0.04
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0181,0.0421
Swiss-French,CH,6.15,46.2,0.0052,-0.0004
France,FR,2.39432767075193,46.6058680055316,0.0111,0.0054
Swiss-French,CH,6.15,46.2,0.0026,0.0059
France,FR,2.39432767075193,46.6058680055316,0.0081,0.0177
Swiss-French,CH,6.15,46.2,-0.0021,0.0086
Spain,ES,-3.56611484727657,40.3287080082217,-0.0228,0.0445
Swiss-Italian,CH,8.95,46.0,-0.0141,-0.0064
Swiss-French,CH,6.15,46.2,-0.0002,0.0031
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0127,0.0492
Swiss-German,CH,8.55,47.36,0.013,-0.0003
France,FR,2.39432767075193,46.6058680055316,0.0087,0.0045
Swiss-French,CH,6.15,46.2,0.017,0.0182
Swiss-German,CH,8.55,47.36,0.0029,-0.0076
Swiss-French,CH,6.15,46.2,0.0042,0.0063
France,FR,2.39432767075193,46.6058680055316,0.0053,0.0163
France,FR,2.39432767075193,46.6058680055316,-0.0081,0.0426
Swiss-French,CH,6.15,46.2,0.006,0.0036
Greece,GR,22.7088465896785,40.0341318427376,-0.0354,-0.0421
France,FR,2.39432767075193,46.6058680055316,-0.0049,0.0194
Swiss-French,CH,6.15,46.2,0.0039,-0.0052
Spain,ES,-3.56611484727657,40.3287080082217,-0.0157,0.0344
Italy,IT,12.5,42.0,-0.0468,-0.0236
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0148,0.0391
Serbia and Montenegro,RS,20.6157230848337,43.9494926410995,0.0031,-0.0448
Swiss-German,CH,8.55,47.36,0.0085,-0.0025
Spain,ES,-3.56611484727657,40.3287080082217,-0.0182,0.0298
Swiss-German,CH,8.55,47.36,0.0092,-0.0028
Swiss-French,CH,6.15,46.2,0.0083,0.0056
Swiss-French,CH,6.15,46.2,0.0086,0.0133
Germany,DE,10.3589016293772,51.0835556416166,0.0116,-0.0112
Swiss-French,CH,6.15,46.2,0.0061,0.0106
Germany,DE,10.3589016293772,51.0835556416166,0.0328,-0.0323
Italy,IT,12.5,42.0,-0.0578,-0.0269
Swiss-German,CH,8.55,47.36,0.0105,-0.0122
Swiss-French,CH,6.15,46.2,0.0109,-0.0131
Swiss-German,CH,8.55,47.36,0.0084,-0.0017
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0173,0.0235
France,FR,2.39432767075193,46.6058680055316,0.009,0.023
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0176,0.0462
Swiss-French,CH,6.15,46.2,0.0015,-0.0072
Portugal,PT,-8.0163924833239,39.5909680725474,-0.019,0.0382
Spain,ES,-3.56611484727657,40.3287080082217,-0.0129,0.0392
Swiss-French,CH,6.15,46.2,0.0067,0.0058
Italy,IT,12.5,42.0,-0.0246,-0.0119
Spain,ES,-3.56611484727657,40.3287080082217,-0.0168,0.0409
Swiss-German,CH,8.55,47.36,0.0099,-0.0071
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0171,0.0368
Swiss-French,CH,6.15,46.2,0.006,-0.0037
Swiss-French,CH,6.15,46.2,0.0111,0.0024
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0198,0.0553
Germany,DE,10.3589016293772,51.0835556416166,0.03,-0.0313
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0175,0.0404
France,FR,2.39432767075193,46.6058680055316,0.0021,0.0039
Swiss-French,CH,6.15,46.2,0.0038,0.0104
Swiss-German,CH,8.55,47.36,0.0038,-0.0013
Poland,PL,19.394607648779,52.14189866452,0.0285,-0.0311
Swiss-German,CH,8.55,47.36,0.0187,-0.0118
Italy,IT,12.5,42.0,0.0048,0.0179
Italy,IT,12.5,42.0,-0.0096,-0.0114
Sweden,SE,18.0,59.35,0.0393,-0.0228
Swiss-French,CH,6.15,46.2,0.0128,0.0048
Swiss-French,CH,6.15,46.2,0.0078,0.0044
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0181,0.047
Sweden,SE,18.0,59.35,0.0476,-0.0189
Swiss-French,CH,6.15,46.2,0.0038,0.0036
France,FR,2.39432767075193,46.6058680055316,0.0078,-0.0035
Spain,ES,-3.56611484727657,40.3287080082217,-0.0136,0.0388
Swiss-French,CH,6.15,46.2,0.0017,-0.0041
Italy,IT,12.5,42.0,-0.0146,-0.0131
France,FR,2.39432767075193,46.6058680055316,0.0195,0.0077
Italy,IT,12.5,42.0,-0.047,-0.0228
Swiss-Italian,CH,8.95,46.0,-0.0175,0.0033
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0232,0.0497
Italy,IT,12.5,42.0,-0.0477,-0.0172
France,FR,2.39432767075193,46.6058680055316,0.0101,0.0103
Italy,IT,12.5,42.0,-0.0198,-0.0045
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0134,0.0282
Swiss-French,CH,6.15,46.2,0.0094,0.0038
Netherlands,NL,5.66711565691123,52.2661386478456,0.0353,-0.0114
Belgium,BE,4.61479191810973,50.6615342351454,0.0169,0.0028
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0216,0.0521
Spain,ES,-3.56611484727657,40.3287080082217,-0.0147,0.0507
Germany,DE,10.3589016293772,51.0835556416166,0.0246,-0.0444
France,FR,2.39432767075193,46.6058680055316,0.0056,0.0221
Spain,ES,-3.56611484727657,40.3287080082217,-0.0111,0.039
France,FR,2.39432767075193,46.6058680055316,-0.0021,0.0123
Italy,IT,12.5,42.0,-0.0501,0.0537
Italy,IT,12.5,42.0,-0.0191,0.0078
Swiss-French,CH,6.15,46.2,0.0023,0.0151
Austria,AT,14.1174253717318,47.59249681831,0.0114,-0.0242
Swiss-French,CH,6.15,46.2,0.0019,-0.0082
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0195,0.0284
Spain,ES,-3.56611484727657,40.3287080082217,-0.0144,0.0329
France,FR,2.39432767075193,46.6058680055316,0.0162,0.0176
Austria,AT,14.1174253717318,47.59249681831,0.0112,-0.0101
Italy,IT,12.5,42.0,-0.021,-0.0023
France,FR,2.39432767075193,46.6058680055316,0.0133,0.0068
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0147,0.038
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0161,0.0408
Italy,IT,12.5,42.0,-0.0494,-0.0247
France,FR,2.39432767075193,46.6058680055316,0.006,0.0065
Swiss-German,CH,8.55,47.36,0.0147,-0.0053
France,FR,2.39432767075193,46.6058680055316,0.0075,0.0089
Swiss-German,CH,8.55,47.36,0.0166,-0.0019
Italy,IT,12.5,42.0,-0.0163,-0.0012
Swiss-French,CH,6.15,46.2,0.0018,-0.0095
France,FR,2.39432767075193,46.6058680055316,0.0044,0.0033
Italy,IT,12.5,42.0,-0.0381,-0.0225
Italy,IT,12.5,42.0,-0.0496,-0.0264
Germany,DE,10.3589016293772,51.0835556416166,0.024,-0.0195
Swiss-German,CH,8.55,47.36,0.0115,-0.0023
Swiss-French,CH,6.15,46.2,0.006,0.0125
Swiss-French,CH,6.15,46.2,0.0074,-0.0047
Italy,IT,12.5,42.0,-0.0186,0.0004
Swiss-German,CH,8.55,47.36,0.0093,0.0002
France,FR,2.39432767075193,46.6058680055316,0.007,0.0077
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0175,0.0405
Belgium,BE,4.61479191810973,50.6615342351454,0.024,-0.0111
Italy,IT,12.5,42.0,-0.0185,-0.007
France,FR,2.39432767075193,46.6058680055316,-0.0006,0.0177
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0187,0.0477
Spain,ES,-3.56611484727657,40.3287080082217,-0.013,0.0266
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0166,0.0477
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0168,0.0325
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0182,0.0408
Belgium,BE,4.61479191810973,50.6615342351454,0.0233,-0.0067
Belgium,BE,4.61479191810973,50.6615342351454,0.0204,0.0009
Swiss-German,CH,8.55,47.36,0.0104,0.0019
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0221,0.0423
Italy,IT,12.5,42.0,-0.0301,0.0007
Swiss-French,CH,6.15,46.2,0.0077,-0.0102
Swiss-French,CH,6.15,46.2,0.0044,0.0009
Swiss-German,CH,8.55,47.36,0.0082,0.0
Swiss-French,CH,6.15,46.2,0.0055,-0.0058
Swiss-German,CH,8.55,47.36,0.0039,-0.0047
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0186,0.0379
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0242,0.0451
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0191,0.0371
Italy,IT,12.5,42.0,-0.0526,-0.0164
Italy,IT,12.5,42.0,-0.0248,0.0
Spain,ES,-3.56611484727657,40.3287080082217,-0.0156,0.0433
Swiss-Italian,CH,8.95,46.0,0.0096,-0.0025
Swiss-French,CH,6.15,46.2,0.0054,0.0025
Swiss-French,CH,6.15,46.2,0.0128,-0.0105
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0171,0.0368
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0199,0.0381
Swiss-German,CH,8.55,47.36,-0.005,-0.0139
Italy,IT,12.5,42.0,0.0075,-0.0296
Romania,RO,24.9821171437008,45.8858243977516,-0.0049,-0.0487
France,FR,2.39432767075193,46.6058680055316,-0.0097,-0.0105
France,FR,2.39432767075193,46.6058680055316,0.0049,0.0085
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0161,0.0315
Swiss-German,CH,8.55,47.36,0.0101,-0.0056
Italy,IT,12.5,42.0,-0.0259,-0.0227
Swiss-German,CH,8.55,47.36,0.006,-0.004
Swiss-French,CH,6.15,46.2,0.0097,-0.0059
France,FR,2.39432767075193,46.6058680055316,0.0043,0.0067
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0123,0.0409
Belgium,BE,4.61479191810973,50.6615342351454,0.0255,-0.0028
Swiss-German,CH,8.55,47.36,0.0165,-0.0027
Italy,IT,12.5,42.0,-0.0515,-0.0178
Swiss-French,CH,6.15,46.2,0.014,0.0097
Italy,IT,12.5,42.0,-0.0542,0.0347
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0144,0.0397
Italy,IT,12.5,42.0,-0.0244,-0.0054
Poland,PL,19.394607648779,52.14189866452,0.0365,-0.0548
Swiss-German,CH,8.55,47.36,0.0056,-0.001
Italy,IT,12.5,42.0,-0.0446,-0.0267
Swiss-French,CH,6.15,46.2,0.0052,0.005
Germany,DE,10.3589016293772,51.0835556416166,0.0121,-0.0051
Belgium,BE,4.61479191810973,50.6615342351454,0.0157,0.0058
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0198,0.0371
Swiss-French,CH,6.15,46.2,0.0062,0.0038
France,FR,2.39432767075193,46.6058680055316,0.0247,0.0122
Italy,IT,12.5,42.0,-0.0351,-0.0122
Swiss-German,CH,8.55,47.36,0.0072,-0.0006
Italy,IT,12.5,42.0,-0.055,-0.0196
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0172,0.0398
Swiss-German,CH,8.55,47.36,0.0017,-0.01
Swiss-French,CH,6.15,46.2,0.0036,0.0079
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0226,0.0437
Swiss-French,CH,6.15,46.2,0.0066,0.0003
Netherlands,NL,5.66711565691123,52.2661386478456,0.029,0.0027
Germany,DE,10.3589016293772,51.0835556416166,0.0023,-0.0187
Swiss-German,CH,8.55,47.36,0.0041,-0.0045
Swiss-German,CH,8.55,47.36,0.0145,-0.0057
Swiss-German,CH,8.55,47.36,0.0019,-0.0044
France,FR,2.39432767075193,46.6058680055316,-0.0171,0.0185
Swiss-French,CH,6.15,46.2,-0.0015,0.0079
Austria,AT,14.1174253717318,47.59249681831,0.0224,-0.0414
Portugal,PT,-8.0163924833239,39.5909680725474,-0.036,-0.0221
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0126,0.0361
Italy,IT,12.5,42.0,-0.0577,-0.0135
Italy,IT,12.5,42.0,-0.0285,0.0013
Swiss-German,CH,8.55,47.36,0.0139,-0.0073
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0153,0.0382
Swiss-French,CH,6.15,46.2,0.0087,-0.0163
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0166,0.0363
Swiss-French,CH,6.15,46.2,0.0061,-0.001
Germany,DE,10.3589016293772,51.0835556416166,0.0063,-0.0062
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0191,0.0372
Spain,ES,-3.56611484727657,40.3287080082217,-0.0128,0.0394
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0184,0.0369
Swiss-French,CH,6.15,46.2,0.0031,-0.0059
Swiss-French,CH,6.15,46.2,0.0041,-0.0046
Italy,IT,12.5,42.0,-0.0497,-0.007
Swiss-French,CH,6.15,46.2,0.0028,-0.0026
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0159,0.0292
Germany,DE,10.3589016293772,51.0835556416166,0.0022,-0.0041
Swiss-French,CH,6.15,46.2,0.0068,-0.0061
Italy,IT,12.5,42.0,-0.0549,-0.0251
Germany,DE,10.3589016293772,51.0835556416166,0.0218,-0.0089
Swiss-French,CH,6.15,46.2,0.0073,-0.0035
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0211,0.0374
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0238,0.0423
France,FR,2.39432767075193,46.6058680055316,0.0018,0.0259
Swiss-French,CH,6.15,46.2,0.0108,0.0032
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0213,0.0399
Swiss-Italian,CH,8.95,46.0,-0.0044,-0.0071
Italy,IT,12.5,42.0,-0.0163,0.0057
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0228,0.0407
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0097,0.0384
Swiss-German,CH,8.55,47.36,0.0118,-0.01
Swiss-German,CH,8.55,47.36,0.0129,-0.0036
Italy,IT,12.5,42.0,-0.0528,-0.0165
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0174,0.0344
Swiss-Italian,CH,8.95,46.0,-0.0209,0.0052
France,FR,2.39432767075193,46.6058680055316,0.0121,0.0064
Netherlands,NL,5.66711565691123,52.2661386478456,0.0318,-0.0002
Italy,IT,12.5,42.0,-0.0616,-0.0237
Spain,ES,-3.56611484727657,40.3287080082217,-0.0163,0.0465
Portugal,PT,-8.0163924833239,39.5909680725474,-0.019,0.054
France,FR,2.39432767075193,46.6058680055316,0.0172,-0.0058
Swiss-French,CH,6.15,46.2,0.0066,-0.0044
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0153,0.0335
Italy,IT,12.5,42.0,-0.058,-0.0314
Portugal,PT,-8.0163924833239,39.5909680725474,-0.022,0.0367
France,FR,2.39432767075193,46.6058680055316,0.0055,0.0021
Swiss-French,CH,6.15,46.2,0.0077,0.0015
Swiss-German,CH,8.55,47.36,0.0091,-0.005
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0163,0.0437
Spain,ES,-3.56611484727657,40.3287080082217,-0.0139,0.0411
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0185,0.0376
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0196,0.0379
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0174,0.0194
Italy,IT,12.5,42.0,-0.0525,-0.022
France,FR,2.39432767075193,46.6058680055316,0.0086,0.0064
Swiss-German,CH,8.55,47.36,0.0083,-0.0028
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0153,0.0361
Germany,DE,10.3589016293772,51.0835556416166,0.0372,-0.0012
Spain,ES,-3.56611484727657,40.3287080082217,-0.0117,0.0446
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0189,0.0343
Italy,IT,12.5,42.0,-0.0427,-0.0196
France,FR,2.39432767075193,46.6058680055316,-0.0203,0.0179
France,FR,2.39432767075193,46.6058680055316,0.0023,0.0159
Swiss-French,CH,6.15,46.2,0.0031,0.0138
Italy,IT,12.5,42.0,-0.0582,-0.0259
Spain,ES,-3.56611484727657,40.3287080082217,-0.0113,0.0432
Sweden,SE,18.0,59.35,0.0431,-0.015
Swiss-German,CH,8.55,47.36,0.0076,-0.0182
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0188,0.0434
Swiss-French,CH,6.15,46.2,0.0036,0.0068
Swiss-French,CH,6.15,46.2,0.0081,0.0071
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0137,0.0442
Swiss-French,CH,6.15,46.2,0.0062,-0.0093
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0195,0.05
Italy,IT,12.5,42.0,-0.0215,0.0019
Italy,IT,12.5,42.0,-0.0592,-0.0236
Swiss-German,CH,8.55,47.36,0.0164,-0.0169
Italy,IT,12.5,42.0,-0.0512,-0.0344
Italy,IT,12.5,42.0,-0.0544,-0.0213
Italy,IT,12.5,42.0,-0.0083,-0.0147
Swiss-German,CH,8.55,47.36,0.006,-0.0119
Swiss-French,CH,6.15,46.2,0.0121,-0.0069
Germany,DE,10.3589016293772,51.0835556416166,0.0277,-0.0169
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0257,0.054
Italy,IT,12.5,42.0,-0.0535,-0.0323
Swiss-French,CH,6.15,46.2,0.0017,0.0032
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0153,0.0351
Swiss-Italian,CH,8.95,46.0,-0.0141,0.0173
Netherlands,NL,5.66711565691123,52.2661386478456,0.0401,0.0014
Swiss-French,CH,6.15,46.2,0.0006,0.0016
Spain,ES,-3.56611484727657,40.3287080082217,-0.012,0.0391
Swiss-German,CH,8.55,47.36,0.0044,-0.0016
Austria,AT,14.1174253717318,47.59249681831,0.0024,-0.0137
Swiss-French,CH,6.15,46.2,0.0076,-0.0042
Italy,IT,12.5,42.0,-0.0579,-0.0152
Swiss-French,CH,6.15,46.2,0.0094,0.003
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0196,0.0423
Italy,IT,12.5,42.0,-0.0342,-0.0232
Italy,IT,12.5,42.0,-0.0519,-0.0257
France,FR,2.39432767075193,46.6058680055316,-0.0015,0.019
Swiss-German,CH,8.55,47.36,0.0134,-0.0011
Spain,ES,-3.56611484727657,40.3287080082217,-0.0131,0.0457
Swiss-German,CH,8.55,47.36,0.0057,0.0005
Belgium,BE,4.61479191810973,50.6615342351454,0.0061,-0.003
Spain,ES,-3.56611484727657,40.3287080082217,-0.0239,0.0298
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0226,0.0471
Hungary,HU,19.3687924374399,47.1822394595205,0.0161,-0.0542
Swiss-German,CH,8.55,47.36,0.0076,-0.0044
Swiss-German,CH,8.55,47.36,0.0072,0.0052
France,FR,2.39432767075193,46.6058680055316,-0.001,0.0126
Swiss-German,CH,8.55,47.36,-0.0164,-0.0161
France,FR,2.39432767075193,46.6058680055316,0.0055,0.0137
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0211,0.0334
Swiss-German,CH,8.55,47.36,0.0023,-0.0105
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0133,0.0356
Italy,IT,12.5,42.0,-0.0505,-0.0288
Swiss-French,CH,6.15,46.2,0.0053,0.0189
Swiss-French,CH,6.15,46.2,0.0041,0.0024
Swiss-French,CH,6.15,46.2,0.005,0.0006
France,FR,2.39432767075193,46.6058680055316,0.0125,0.009
France,FR,2.39432767075193,46.6058680055316,0.006,0.0153
Swiss-French,CH,6.15,46.2,0.0042,0.0004
Italy,IT,12.5,42.0,-0.0483,-0.0154
Italy,IT,12.5,42.0,-0.0151,-0.0005
Spain,ES,-3.56611484727657,40.3287080082217,-0.0203,0.0367
Swiss-French,CH,6.15,46.2,0.0019,0.0033
Swiss-French,CH,6.15,46.2,0.0065,-0.0003
Swiss-German,CH,8.55,47.36,0.0128,-0.0101
Spain,ES,-3.56611484727657,40.3287080082217,-0.0117,0.0511
France,FR,2.39432767075193,46.6058680055316,-0.0012,0.0155
Swiss-French,CH,6.15,46.2,0.0001,-0.0091
Spain,ES,-3.56611484727657,40.3287080082217,-0.0113,0.0383
Italy,IT,12.5,42.0,-0.0185,0.0098
Spain,ES,-3.56611484727657,40.3287080082217,-0.0144,0.0398
