SpecimenID,Tree_name,Family,Order,Total_weight,Standard_length,Max_body_depth,Max_fish_width,Head_depth,Lower_jaw_length,Mouth_width,Min_caudalpeduncle_depth,Min_caudalpeduncle_width
350935,Elacatinus_oceanops,Gobiidae,Perciformes,0.28,27.5,4.2,3.7,3.2,2.35,3,3,0.7
118104,Elacatinus_oceanops,Gobiidae,Perciformes,0.58,38.1,5.5,5.2,4,3.1,4.1,3.8,1.1
118104,Elacatinus_oceanops,Gobiidae,Perciformes,0.7,38.8,6.1,5.3,4.1,3.1,3.9,4.7,1.3
317001,Elacatinus_prochilos,Gobiidae,Perciformes,0.17,25.1,4.2,3.4,2.8,2,2.4,2.6,0.5
318773,Elacatinus_prochilos,Gobiidae,Perciformes,0.2,27.8,4.6,4.1,3.3,2.5,2.5,3.2,0.5
317002,Elacatinus_prochilos,Gobiidae,Perciformes,0.27,28.4,5.6,4.4,3,2.7,2.5,3.7,0.5
322692,Elacatinus_puncticulatus,Gobiidae,Perciformes,0.41,29.8,5,5.85,3.7,4.7,4,3.5,1
322691,Elacatinus_puncticulatus,Gobiidae,Perciformes,0.46,30.5,5.55,5.3,3.4,4.1,3.9,3.6,0.85
404130,Elacatinus_rubrigenis,Gobiidae,Perciformes,0.06,16.34,2.72,2.72,2.39,2.34,1.98,1.42,0.27
360561,Elacatinus_xanthiprora,Gobiidae,Perciformes,0.3,27.66,5.91,4.46,3.48,3.05,2.1,2.97,0.33
360561,Elacatinus_xanthiprora,Gobiidae,Perciformes,0.3,28.66,6.37,4.57,3.74,3.47,2.86,3.58,0.33
360560,Elacatinus_xanthiprora,Gobiidae,Perciformes,0.4,31.05,6.88,5.44,4.59,4.1,3.46,3.9,0.42
142033,Elagatis_bipinnulata,Carangidae,Perciformes,789,390,85.54,54.02,50.14,42.65,24.35,19.87,13.56
194905,Elagatis_bipinnulata,Carangidae,Perciformes,743,389,98.3,52,48.8,44.9,21,20.4,12.2
194905,Elagatis_bipinnulata,Carangidae,Perciformes,1809,565.2,123.1,68,65.1,48.31,30.08,25.98,17.24
325452,Elassodiscus_caudatus,Liparidae,Scorpaeniformes,59.2,171.2,42.5,25.2,34.3,21.3,23.2,1.9,0.6
325579,Elassodiscus_caudatus,Liparidae,Scorpaeniformes,56.2,184.2,50,23.6,35.1,21.6,20.8,1.9,1
325463,Elassodiscus_caudatus,Liparidae,Scorpaeniformes,71.6,192.2,56.2,23.8,41.2,21.6,21,2.9,0.4
347661,Elassodiscus_tremebundus,Liparidae,Scorpaeniformes,86.9,234.94,33.55,28.6,27.33,17.12,20.96,2.43,0.73
325460,Elassodiscus_tremebundus,Liparidae,Scorpaeniformes,76.1,222.59,45.25,24.07,31.59,16.91,19.16,2.12,1.09
325576,Elassodiscus_tremebundus,Liparidae,Scorpaeniformes,121,250.22,64,25.41,43.86,23.25,21.28,3.11,1.12
61568,Elassoma_evergladei,Elassomatidae,Perciformes,0.2,21.88,5.65,3.73,4.47,2.8,1.87,2.73,0.56
133397,Elassoma_evergladei,Elassomatidae,Perciformes,0.3,19.09,6.27,4.01,4.08,2.39,2.32,3.03,0.61
92880,Elassoma_evergladei,Elassomatidae,Perciformes,0.3,22.57,7.14,3.97,3.67,2.81,2.54,3.47,0.88
200715,Elassoma_okefenokee,Elassomatidae,Perciformes,0.2,19.97,6.91,4.37,3.59,2.76,2.4,2.44,1.04
200715,Elassoma_okefenokee,Elassomatidae,Perciformes,0.3,21.78,7.49,4.69,4.5,2.85,2.95,3.04,0.66
200715,Elassoma_okefenokee,Elassomatidae,Perciformes,0.3,21.74,7.72,4.79,4.35,2.92,2.22,3.11,1.43
172734,Elassoma_zonatum,Elassomatidae,Perciformes,0.2,22.86,6.04,3.9,3.99,2.79,2.38,2.79,0.49
32423,Elassoma_zonatum,Elassomatidae,Perciformes,0.3,21.95,6.91,3.71,3.85,3.1,2.07,3.55,0.42
243814,Elassoma_zonatum,Elassomatidae,Perciformes,0.8,28.56,8.45,5.97,4.66,3.47,3.18,3.8,0.87
437616,Elates_ransonnettii,Platycephalidae,Scorpaeniformes,7.5,138.9,7.4,15.8,6.4,21.4,7.6,3.3,2.1
424737,Elates_ransonnettii,Platycephalidae,Scorpaeniformes,7.1,132.7,7.8,NA,6.7,21.8,7.5,2.8,2.6
264801,Elates_ransonnettii,Platycephalidae,Scorpaeniformes,9,143.5,9.4,22.2,8.7,17.5,9.9,3.3,2
312408,Electrona_antarctica,Myctophidae,Myctophiformes,2.58,59.63,14.45,9.39,12.14,10.86,3.37,4.82,1.35
196387,Electrona_antarctica,Myctophidae,Myctophiformes,5.61,74.84,20.74,10.23,15.16,16.13,2.99,6.28,1.99
196389,Electrona_antarctica,Myctophidae,Myctophiformes,6.55,82.15,21.43,10.89,16.67,15.76,5.09,7.29,2.38
206650,Electrona_carlsbergi,Myctophidae,Myctophiformes,5.9,74.46,18.28,10.03,15.12,14.5,6.29,6.48,1.59
206858,Electrona_carlsbergi,Myctophidae,Myctophiformes,7.3,78.13,19.37,11.54,15.64,16.3,6.81,7.33,1.66
206604,Electrona_carlsbergi,Myctophidae,Myctophiformes,10.8,91.21,22.63,11.9,17.37,17.44,7.82,8.63,2.32
USFWS #282271,Electrona_risso,Myctophidae,Myctophiformes,2.5,46.98,17.23,7.17,13.77,11.17,5.27,4.26,1.16
246736,Electrona_risso,Myctophidae,Myctophiformes,3.8,54.59,18.13,8.639,14.61,13.04,6.52,5.12,1.77
USFWS TABL #282271,Electrona_risso,Myctophidae,Myctophiformes,8.9,66.53,24.64,14.57,19.89,16.76,11.61,6.45,2.34
403765,Electrophorus_electricus,Gymnotidae,Gymnotiformes,17.5,216.97,14.88,16.63,7.39,13.36,10.84,4.02,0.32
225668,Electrophorus_electricus,Gymnotidae,Gymnotiformes,338.1,551,41.13,41.65,20.08,26.55,25.24,11.87,2.28
225671,Electrophorus_electricus,Gymnotidae,Gymnotiformes,251.4,564,46.5,42.36,16.32,30.86,25.52,8.88,1.31
114933,Eleginops_maclovinus,Eleginopsidae,Perciformes,105.7,198,36.4,31.6,21.3,14.4,12.2,16.3,5.1
77319,Eleginops_maclovinus,Eleginopsidae,Perciformes,68.1,178.9,37.4,26.5,19.8,14.1,14.5,14.2,6.1
77320,Eleginops_maclovinus,Eleginopsidae,Perciformes,85.4,195.1,39.3,28.9,21,14.6,13.9,15.2,4.7
34034,Eleginus_gracilis,Gadidae,Gadiformes,39.61,147.4,29.43,24.15,20.69,15.44,16.74,7.4,3.92
34034,Eleginus_gracilis,Gadidae,Gadiformes,74.52,186,37.33,29.02,25.1,20.26,16.61,8.58,4.69
34034,Eleginus_gracilis,Gadidae,Gadiformes,81.34,188,37.86,25.86,22.83,20.04,15.64,9.25,5.7
389567,Eleginus_nawaga,Gadidae,Gadiformes,12.2,112.33,18.62,12.8,14.38,13.88,7.04,5.28,2.48
160642,Eleginus_nawaga,Gadidae,Gadiformes,87.6,221,39.53,24.67,24.37,27.08,13.11,11.15,4.48
389567,Eleginus_nawaga,Gadidae,Gadiformes,87.2,228,39.84,27.03,21.23,23.59,11.72,10.67,4.35
297229,Eleotris_acanthopoma,Eleotridae,Perciformes,2.84,52.8,10,10.8,5.5,8,5.1,6.7,0.7
438967,Eleotris_acanthopoma,Eleotridae,Perciformes,2.43,50.2,10.6,10.6,5.1,7.8,5.4,5.9,0.7
266394,Eleotris_acanthopoma,Eleotridae,Perciformes,2.88,56.5,11.7,10.9,5.7,8.1,4.6,5.5,0.7
226195,Eleotris_amblyopsis,Eleotridae,Perciformes,1.57,41.24,9.76,10.94,7.62,7.03,6.39,5.27,1.25
123662,Eleotris_amblyopsis,Eleotridae,Perciformes,2.28,50.19,11.56,13.25,7.84,9.81,7.92,6.69,1.94
88273,Eleotris_amblyopsis,Eleotridae,Perciformes,2.75,45.76,12.86,12.03,8.41,7.28,6.71,5.76,1.7
85997,Eleotris_fusca,Eleotridae,Perciformes,3.7,57.4,10.7,12.6,7,7.3,7.4,6.7,1.7
391095,Eleotris_fusca,Eleotridae,Perciformes,5,65.6,12.5,14.2,7.6,9.7,6,8.9,1.3
72184,Eleotris_fusca,Eleotridae,Perciformes,8.1,69.3,13.9,16.4,7.3,8.9,9.1,8.8,3
269262,Eleotris_melanosoma,Eleotridae,Perciformes,29.1,114.75,21.14,22.42,13.43,32.1,20.54,12.59,2.84
321253,Eleotris_melanosoma,Eleotridae,Perciformes,29,100.05,23.13,30.98,18.62,26.45,30.82,13.21,3.35
269244,Eleotris_melanosoma,Eleotridae,Perciformes,34.1,111.45,24.31,26.66,16.59,30.09,23.91,16.71,2.09
87097,Eleotris_oxycephala,Eleotridae,Perciformes,31.34,103.9,26.5,26.8,14.5,15.8,10.3,13.5,2.2
198935,Eleotris_oxycephala,Eleotridae,Perciformes,70.93,135.7,31.7,35.3,18.2,22.1,17.6,18.8,2.9
130440,Eleotris_oxycephala,Eleotridae,Perciformes,71.03,144.5,31.7,32.7,16,21.3,14.5,16.5,2.8
102265,Eleotris_picta,Eleotridae,Perciformes,36.8,129,22.7,32.2,15.1,18.7,20.9,14.7,3.4
109135,Eleotris_picta,Eleotridae,Perciformes,45.3,139,28.1,31.3,13.5,16.9,19.1,14.8,4.1
194438,Eleotris_picta,Eleotridae,Perciformes,88.5,183,29.1,39.1,19.9,27.2,24.3,18.5,4.4
293654,Eleotris_pisonis,Eleotridae,Perciformes,15.97,92.75,18.64,21.94,11.97,15.77,9.43,11.66,2.11
293430,Eleotris_pisonis,Eleotridae,Perciformes,24.68,102.74,23.41,29.36,16.81,17.62,17.2,13.8,4.22
22680,Eleotris_pisonis,Eleotridae,Perciformes,18.66,101.3,23.66,21.3,12.84,14.58,5.36,13,2.58
55158,Eleotris_sandwicensis,Eleotridae,Perciformes,18.4,98.14,20.18,30.45,15.73,26.5,30.45,12.36,2.91
121867,Eleotris_sandwicensis,Eleotridae,Perciformes,17.7,96.83,20.54,26.89,16.15,25.51,26.2,11.72,2.87
126821,Eleotris_sandwicensis,Eleotridae,Perciformes,46.2,122.94,30.08,27.98,16.99,30.16,23.45,18.12,3.19
85481,Eleutheronema_tetradactylum,Polynemidae,Perciformes,165.6,226.29,48.7,27.89,25.79,34.61,10.93,23.75,8.73
437751,Eleutheronema_tetradactylum,Polynemidae,Perciformes,240.7,226.75,55.99,36.64,24.69,37.47,18.45,28.82,8.42
408383,Eleutheronema_tetradactylum,Polynemidae,Perciformes,287.6,228.54,68.19,41.49,31.58,38.96,23.64,30.3,10.49
130383,Elopichthys_bambusa,Cyprinidae,Cypriniformes,60.2,188.4,29.2,19.5,20.5,25.8,10,15.5,5.1
117775,Elopichthys_bambusa,Cyprinidae,Cypriniformes,62.8,201.65,35.3,20.3,19.6,25.7,9.8,16.3,3.7
87114,Elopichthys_bambusa,Cyprinidae,Cypriniformes,90.7,215.98,36.5,22,20.7,25.3,10.2,18,5.1
47462,Elops_affinis,Elopidae,Elopiformes,53.2,187.29,32.2,19.3,18.3,31.15,9.4,15.8,4.35
53493,Elops_affinis,Elopidae,Elopiformes,167.5,279.11,43.5,26.9,29.2,43.9,11.6,21.2,8.1
46953,Elops_affinis,Elopidae,Elopiformes,114.3,253.35,45.35,24.7,25,36.85,15.2,20.9,5.9
191343,Elops_hawaiensis,Elopidae,Elopiformes,118.7,240,41.06,24.91,24.7,38.78,12.29,21.25,5.81
51032,Elops_hawaiensis,Elopidae,Elopiformes,95.8,209,42.22,22.61,21.65,34.74,11.03,19.39,4.72
72485,Elops_hawaiensis,Elopidae,Elopiformes,244.2,295,49.74,34.97,28.54,45.96,14.35,23.76,7.46
398557,Elops_machnata,Elopidae,Elopiformes,289.5,312,53.4,30.1,31.2,46.8,12.8,28.7,6.3
398557,Elops_machnata,Elopidae,Elopiformes,271.2,317,56.5,29.4,29.9,45.6,13.9,27.8,6.7
398557,Elops_machnata,Elopidae,Elopiformes,230.9,296,57.5,28.2,28.6,45.8,13.3,26,6.2
187091,Elops_saurus,Elopidae,Elopiformes,161.5,252.3,42.79,33.39,22.35,37.03,13.67,19.58,6.18
168309,Elops_saurus,Elopidae,Elopiformes,146.1,260.5,45.14,24.83,25.32,40.71,16.14,20.81,5.8
168308,Elops_saurus,Elopidae,Elopiformes,170.1,274.2,45.83,26.96,28.59,44.57,14.01,20.46,6.84
187656,Embassichthys_bathybius,Pleuronectidae,Pleuronectiformes,171.9,229,110.6,18.3,30.7,16.2,2.9,14.45,1.5
143678,Embassichthys_bathybius,Pleuronectidae,Pleuronectiformes,371.1,346.46,170.08,24.5,48.3,23.9,4.1,21.3,2.8
530,Embiotoca_jacksoni,Embiotocidae,Perciformes,100.95,145.5,71.2,21.85,37.4,12.65,10,22.9,4.9
26953,Embiotoca_jacksoni,Embiotocidae,Perciformes,169.68,167.33,83.9,28.3,41.2,15.4,11.2,24.25,4.6
127067,Embiotoca_jacksoni,Embiotocidae,Perciformes,198.42,178.45,88.2,30.65,46.2,17.35,13.5,26.8,6.1
32019,Embiotoca_lateralis,Embiotocidae,Perciformes,168.8,176.9,81.54,27.58,41.23,12.36,10.98,26.4,5.73
32019,Embiotoca_lateralis,Embiotocidae,Perciformes,176.1,175.81,83.25,28.04,39.13,13.47,11.88,25.67,5.86
26875,Embiotoca_lateralis,Embiotocidae,Perciformes,456.9,230.75,110.48,35.16,58.49,19.83,15.97,36.33,9.69
48817,Emmelichthys_nitidus_nitidus,Emmelichthyidae,Perciformes,6.7,88.06,14.68,10.33,11.54,9.46,3.26,5.65,1.24
48817,Emmelichthys_nitidus_nitidus,Emmelichthyidae,Perciformes,6.2,90.37,14.95,9.27,11.41,8.87,2.9,6.08,1.23
306077,Emmelichthys_nitidus_nitidus,Emmelichthyidae,Perciformes,7,81.42,19.65,8.58,10.6,6.11,3.4,6.19,1.44
312201,Enchelycore_bayeri,Muraenidae,Anguilliformes,92.57,528,25.15,16.49,12.11,41.27,9.85,5.39,1.14
312200,Enchelycore_bayeri,Muraenidae,Anguilliformes,115.61,491,26.75,19.27,11.77,37.92,8.14,5.19,1.23
384446,Enchelycore_bayeri,Muraenidae,Anguilliformes,89.61,490,28.47,19.49,12.09,42.04,10,6.62,1.6
320528,Enchelycore_carychroa,Muraenidae,Anguilliformes,14.36,263,13,12.2,8.48,22.25,5.15,1.5,0.45
318501,Enchelycore_carychroa,Muraenidae,Anguilliformes,14.56,225,15.2,11.25,7.6,24.6,7.1,2.9,1.3
194039,Enchelycore_carychroa,Muraenidae,Anguilliformes,35.13,309,20.8,13.8,9.6,28.75,7.5,1.85,0.7
312179,Enchelycore_nigricans,Muraenidae,Anguilliformes,241.9,550,35.3,27.2,14.8,40.1,15.1,3.7,1.9
312177,Enchelycore_nigricans,Muraenidae,Anguilliformes,391,715,41.8,34.5,19.6,47.7,20,3.4,1
160724,Enchelycore_nigricans,Muraenidae,Anguilliformes,571.8,830,50.1,36.3,19.9,52.4,17.4,2.7,1
141595,Enchelynassa_canina,Muraenidae,Anguilliformes,375.3,685,44.3,28.2,22,47.3,21,4.2,2.4
141597,Enchelynassa_canina,Muraenidae,Anguilliformes,409.8,775,46.7,33.5,23.5,51.7,21.7,4.6,2.2
408491,Enchelynassa_canina,Muraenidae,Anguilliformes,423.1,620,52.1,36.4,20.2,49.1,21.3,4,1.9
329878,Enchelyopus_cimbrius,Lotidae,Gadiformes,50.08,218.5,27.8,21.65,17.9,23,20.15,4.65,1.45
28890,Enchelyopus_cimbrius,Lotidae,Gadiformes,58.85,220.5,29.6,25.2,17.8,22.7,18.25,5.3,1.7
37847,Enchelyopus_cimbrius,Lotidae,Gadiformes,46.02,235.5,38.85,16.95,18.2,17.8,14,4.75,1.35
ACC. 284022,Encrasicholina_devisi,Engraulidae,Clupeiformes,2.2,65.7,11.9,5.5,7.1,11.7,2.5,5.1,0.8
ACC. 284022,Encrasicholina_devisi,Engraulidae,Clupeiformes,2.5,68.7,11.9,5.2,7.5,11.7,2.2,5.3,1.1
ACC. 284022,Encrasicholina_devisi,Engraulidae,Clupeiformes,2.5,67.9,12.9,5.9,8,11.9,2.3,5.6,1.1
242176,Encrasicholina_heteroloba,Engraulidae,Clupeiformes,1.7,57.2,9.2,4.9,6.5,9.8,2.5,4.9,1.1
327511,Encrasicholina_heteroloba,Engraulidae,Clupeiformes,1.9,57.1,9.4,5.3,5.9,10.5,2.5,4.3,0.6
204233,Encrasicholina_heteroloba,Engraulidae,Clupeiformes,3.4,71.3,12.9,6.4,7.8,12.3,2.5,5.5,1.1
309969,Engraulicypris_sardella,Cyprinidae,Cypriniformes,0.62,46.8,6.1,3.9,4.9,5.4,1.2,2.9,0.9
309969,Engraulicypris_sardella,Cyprinidae,Cypriniformes,0.8,52.4,6.9,4.4,5.4,5.8,0.9,3.2,1.1
309969,Engraulicypris_sardella,Cyprinidae,Cypriniformes,1.6,60.1,8.6,5,6.4,6.8,1.3,4.1,1.3
143916,Engraulis_anchoita,Engraulidae,Clupeiformes,0.34,34.77,5.47,3.36,4.3,5.83,1.48,2.6,0.33
143915,Engraulis_anchoita,Engraulidae,Clupeiformes,1.11,50.61,7.68,5.58,6.42,9.68,3.03,3.71,1.35
143917,Engraulis_anchoita,Engraulidae,Clupeiformes,1.26,53.37,8.14,5.21,6.21,10.44,2.7,4.26,1.03
399432,Engraulis_australis,Engraulidae,Clupeiformes,0.9,53.42,7.81,4.04,5.68,10.73,1.46,3.67,0.46
405276,Engraulis_australis,Engraulidae,Clupeiformes,2.1,63.71,9.9,5.51,6.86,11.73,2.01,4.41,0.81
405276,Engraulis_australis,Engraulidae,Clupeiformes,2.3,66.55,10.2,5.65,7.23,11.91,1.8,4.68,0.79
TN-IN-MMSC 317329,Engraulis_encrasicolus,Engraulidae,Clupeiformes,12,113.79,16.69,11.2,11.19,18.75,6.21,8.22,1.41
TN-IN-MMSC 317329,Engraulis_encrasicolus,Engraulidae,Clupeiformes,11.7,111.33,18.34,10.39,11.55,19.43,2.98,8.36,1.67
TM-MMSC317329,Engraulis_encrasicolus,Engraulidae,Clupeiformes,27.2,147.07,23.36,15.69,13.12,22.09,8.99,9.86,2.1
178378,Engraulis_eurystole,Engraulidae,Clupeiformes,2.1,60.92,9.34,6.07,7.1,12.32,2.44,4.22,0.95
315462,Engraulis_eurystole,Engraulidae,Clupeiformes,2.5,71.91,10.38,6.63,7.64,13.77,2.48,4.6,0.66
186372,Engraulis_eurystole,Engraulidae,Clupeiformes,3.7,76.24,11.9,6.9,7.79,14.33,2.7,5.43,0.91
258297,Engraulis_japonicus,Engraulidae,Clupeiformes,3.5,77.88,10.78,6.88,8.18,14.63,2.53,5.13,0.81
258297,Engraulis_japonicus,Engraulidae,Clupeiformes,6,91.88,13.31,8.57,9.81,16.01,4.06,5.9,1.13
192868,Engraulis_japonicus,Engraulidae,Clupeiformes,6.5,86.62,15.66,8.16,9.03,16.28,2.65,6.3,1.51
67288,Engraulis_mordax,Engraulidae,Clupeiformes,6,81.5,16.1,7.3,8.8,17.3,3.2,6.5,1
54816,Engraulis_mordax,Engraulidae,Clupeiformes,15.7,125.6,20.5,10.8,12.9,25.6,4.7,8.2,1.7
ACC. 289915; R.H. Goodyear,Engraulis_mordax,Engraulidae,Clupeiformes,18.2,125.4,23.6,12.2,11.8,24.5,5.6,7.8,1.5
77522,Engraulis_ringens,Engraulidae,Clupeiformes,10.4,106.6,20.6,9.6,11.3,22.2,3.3,7.7,1.9
77522,Engraulis_ringens,Engraulidae,Clupeiformes,14.8,113.4,23.1,11.1,12.4,22.5,3.8,7.7,2
83028,Engraulis_ringens,Engraulidae,Clupeiformes,20.6,118.2,27,11.2,13.5,22.1,2.9,9,2.1
329820,Engraulisoma_taeniatum,Triportheidae,Characiformes,0.05,19.4,3.49,2.05,2.7,2.13,0.84,1.09,0.43
361320,Engraulisoma_taeniatum,Triportheidae,Characiformes,0.06,19.53,4.1,1.67,3.29,1.57,0.63,1.34,0.27
361320,Engraulisoma_taeniatum,Triportheidae,Characiformes,0.11,23.95,5.23,2.31,3.54,2.22,0.93,1.97,0.27
151119_3,Enigmapercis_sp,Percophidae,Perciformes,3.4,65.72,6.15,7.2,3.94,8.82,4.3,2.4,0.88
151119_2,Enigmapercis_sp,Percophidae,Perciformes,5,69.9,7.6,10.07,5.4,12.4,5.3,2.82,1.05
151119_1,Enigmapercis_sp,Percophidae,Perciformes,8.3,89.6,9,14.4,8.8,15.25,6.27,3.47,1.1
126644,Enneacanthus_chaetodon,Centrarchidae,Perciformes,10.1,56.93,31.42,10.01,15.44,7.74,6.44,8.12,1.31
20354,Enneacanthus_chaetodon,Centrarchidae,Perciformes,10.4,58.07,31.47,10.52,14.88,7.14,4.8,8.05,1.03
193434,Enneacanthus_chaetodon,Centrarchidae,Perciformes,11,56.92,34.25,11.02,16.62,7.25,6.4,10.17,1.59
90449,Enneacanthus_gloriosus,Centrarchidae,Perciformes,8.6,57.5,26.85,11.25,16.53,7.04,8.32,8.95,2.65
90450,Enneacanthus_gloriosus,Centrarchidae,Perciformes,10.2,60.99,29.52,11.54,16.34,7.74,6.85,8.78,2.68
72390,Enneacanthus_gloriosus,Centrarchidae,Perciformes,14.5,69.43,31.88,13.16,21,9.18,9.2,9.81,3.08
179176,Enneacanthus_obesus,Centrarchidae,Perciformes,10.4,56.89,29.41,12.3,16.77,8.13,6.76,11.21,1.93
396333,Enneacanthus_obesus,Centrarchidae,Perciformes,15.5,65.7,35.37,14.98,20.36,11.16,6.8,12,2.54
7780,Enneacanthus_obesus,Centrarchidae,Perciformes,17.6,69.26,36.48,14.85,21.24,10.74,6.81,13,2.42
37596,Enophrys_bison,Cottidae,Scorpaeniformes,200.3,185,51.64,59.89,33.41,24.67,43.48,12.62,3.97
70954,Enophrys_bison,Cottidae,Scorpaeniformes,331.9,198.02,57.13,81.37,41.35,33.29,51.92,17.61,11.42
59534,Enophrys_bison,Cottidae,Scorpaeniformes,224.2,170.95,58.57,66.6,36.13,24.48,43.67,13.84,7.76
201608,Enoplosus_armatus,Enoplosidae,Perciformes,63,124.76,64.75,17.55,24.64,18.13,10.62,18.9,2.99
47784,Enoplosus_armatus,Enoplosidae,Perciformes,96.6,141.8,73.53,19.47,36.65,20.06,9.19,21.3,4.44
42036,Enoplosus_armatus,Enoplosidae,Perciformes,100.8,148.7,76.02,20.17,30.3,20.3,10.23,17.07,3.33
23002,Entelurus_aequoreus,Syngnathidae,Syngnathiformes,7,355,8.1,7.1,5.1,3.7,3.4,1.1,1.1
22019,Entelurus_aequoreus,Syngnathidae,Syngnathiformes,11.5,411,12.8,6.9,5.7,3.8,3.5,1.1,1
77088,Eopsetta_grigorjewi,Pleuronectidae,Pleuronectiformes,111.9,226.11,84.88,15.48,35.98,28.64,5.19,19.42,3.85
77078,Eopsetta_grigorjewi,Pleuronectidae,Pleuronectiformes,177.5,247.98,95.81,19.92,42.81,31.46,16.26,21.52,4.18
77080,Eopsetta_grigorjewi,Pleuronectidae,Pleuronectiformes,325.2,301.86,112.52,22.28,51.7,42.5,8.59,24.07,5.43
90293,Epalzeorhynchos_bicolor,Cyprinidae,Cypriniformes,2.64,45.74,14.13,7.15,7.33,3.62,1.82,6.21,1.13
108017,Epalzeorhynchos_frenatus,Cyprinidae,Cypriniformes,8.6,80.52,20.73,10.06,9.97,6.51,3.28,8.67,1.25
230173,Epalzeorhynchos_kalopterus,Cyprinidae,Cypriniformes,3.8,59.96,13.47,8.62,7.56,6.25,3.2,6.05,0.86
131354,Epalzeorhynchos_kalopterus,Cyprinidae,Cypriniformes,5.9,71.91,15.47,11.23,9.21,7.05,4.99,7.15,1.04
103285,Epalzeorhynchos_kalopterus,Cyprinidae,Cypriniformes,21,107.95,23.21,15.26,13.13,9.03,3.64,10.72,1.92
273591,Epapterus_dispilurus,Auchenipteridae,Siluriformes,16.9,115.37,23.12,20.31,11.09,12.73,10.1,10.54,2.7
261388,Epapterus_dispilurus,Auchenipteridae,Siluriformes,12.1,99.36,24.18,15.08,9.38,12.62,9.72,9.74,2.56
273591,Epapterus_dispilurus,Auchenipteridae,Siluriformes,12.5,104.38,24.35,16.11,10.95,12.66,9.54,9.96,1.68
284821,Ephippus_orbis,Ephippidae,Perciformes,95.8,114.67,88.17,22.71,58.69,9.71,12.83,16.54,3.66
285325_2,Ephippus_orbis,Ephippidae,Perciformes,117,119.11,96.61,26.13,67.77,10.59,13.51,17.74,3.43
285325_1,Ephippus_orbis,Ephippidae,Perciformes,196.8,143.67,109.65,28.4,72.39,11.43,15.69,19.74,4.29
431534,Epibulus_brevis,Labridae,Perciformes,79.6,132.4,59.06,20.68,31.13,35.71,4.26,17.13,4.06
384905,Epibulus_insidiator,Labridae,Perciformes,285.6,193.94,92.55,37.69,52.69,55.82,12.13,33.49,6.64
52440_1,Epibulus_insidiator,Labridae,Perciformes,407.3,214.85,100.48,41.02,65.16,64.81,11.21,37.05,8.36
52440_2,Epibulus_insidiator,Labridae,Perciformes,365.6,222.38,101.08,38.78,69.27,67.34,10.18,37.8,8.57
104272,Epinephelus_adscensionis,Serranidae,Perciformes,113.8,160,46.8,30.5,28.3,30.2,19.1,17.3,4.7
429714,Epinephelus_adscensionis,Serranidae,Perciformes,151.6,177,57.1,35.5,29.3,36.1,19.2,20.2,5
430674,Epinephelus_adscensionis,Serranidae,Perciformes,269.1,231,67.2,46.3,37.1,42.4,24.9,24.6,5.1
430662,Epinephelus_aeneus,Serranidae,Perciformes,78.2,142.66,43.08,37.61,33.39,30.18,37.61,16.83,4.25
430661,Epinephelus_aeneus,Serranidae,Perciformes,88.1,144.2,45.65,30.23,30.34,31.23,29.25,17.16,4.84
193693,Epinephelus_aeneus,Serranidae,Perciformes,191,192.25,57.27,40.95,47.36,39.6,40.95,24.38,8.13
64621,Epinephelus_akaara,Serranidae,Perciformes,125.7,170,56.9,29.8,30.7,31.5,17.2,19.8,4.1
71351,Epinephelus_akaara,Serranidae,Perciformes,134.6,176,57.8,30,29.4,31.5,14.4,20.2,4.6
64620,Epinephelus_akaara,Serranidae,Perciformes,185.2,191,64.3,37,34.4,37,20.1,21,5.5
272554_2,Epinephelus_albomarginatus,Serranidae,Perciformes,224.3,195.93,70.16,38.9,54.77,44.78,38.9,23.5,6.79
272554_1,Epinephelus_albomarginatus,Serranidae,Perciformes,361.4,251.89,85.44,43.72,64.9,57.2,43.72,27.32,7.81
272554_3,Epinephelus_albomarginatus,Serranidae,Perciformes,407.1,234.01,93.4,40.19,54.84,54.04,31.85,28.65,8.34
416256,Epinephelus_amblycephalus,Serranidae,Perciformes,112.7,166.6,60.77,32.48,38.02,39.6,20.84,16.95,4.27
357349,Epinephelus_analogus,Serranidae,Perciformes,90.8,156.25,45.46,31.32,29.41,35.76,25.76,16.02,4.31
430913,Epinephelus_analogus,Serranidae,Perciformes,152.1,173.57,53.01,32.26,34.32,35.42,25.81,19.61,6.12
430916,Epinephelus_analogus,Serranidae,Perciformes,232.1,194.11,66.01,41.38,45.64,44.85,40.29,22.96,6.2
430919,Epinephelus_andersoni,Serranidae,Perciformes,109.9,172.8,46.8,28.7,31.3,32,23.7,20.1,4.4
228043,Epinephelus_andersoni,Serranidae,Perciformes,219.5,214.8,57.6,40,36.3,37.8,23.7,23.7,5.9
228043,Epinephelus_andersoni,Serranidae,Perciformes,163.3,192.5,58.5,36.5,33,37.4,27.2,22.6,4.9
430920,Epinephelus_areolatus,Serranidae,Perciformes,115.7,173.79,57.83,34.74,38.24,35.66,31.23,18.19,3.55
398438,Epinephelus_areolatus,Serranidae,Perciformes,214.5,214.35,69.69,33.81,41.76,41.88,19.79,24.96,5.38
430923,Epinephelus_areolatus,Serranidae,Perciformes,443.3,264.19,85.81,40.39,56.08,52.51,24.33,30.73,5.52
192949,Epinephelus_awoara,Serranidae,Perciformes,54.5,126.64,42.58,22.41,25.98,26.77,13.56,14.24,2.99
